influence.1.1		influence.1.2		influence.1.3		influence.1.4		influence.1.5		influence.1.6		influence.1.7		influence.1.8		influence.1.9		influence.2.1		influence.2.2		influence.2.3		influence.2.4		influence.2.5		influence.2.6		influence.2.7		influence.2.8		influence.2.9		influence.3.1		influence.3.2		influence.3.3		influence.3.4		influence.3.5		influence.3.6		influence.3.7		influence.3.8		influence.3.9		influence.4.1		influence.4.2		influence.4.3		influence.4.4		influence.4.5		influence.4.6		influence.4.7		influence.4.8		influence.4.9		influence.5.1		influence.5.2		influence.5.3		influence.5.4		influence.5.5		influence.5.6		influence.5.7		influence.5.8		influence.5.9		influence.6.1		influence.6.2		influence.6.3		influence.6.4		influence.6.5		influence.6.6		influence.6.7		influence.6.8		influence.6.9		influence.7.1		influence.7.2		influence.7.3		influence.7.4		influence.7.5		influence.7.6		influence.7.7		influence.7.8		influence.7.9		influence.8.1		influence.8.2		influence.8.3		influence.8.4		influence.8.5		influence.8.6		influence.8.7		influence.8.8		influence.8.9		influence.9.1		influence.9.2		influence.9.3		influence.9.4		influence.9.5		influence.9.6		influence.9.7		influence.9.8		influence.9.9		
0.000000000000000000e+00 1.541903044039386923e-09 1.042192996377270808e-01 5.147825982294620961e-02 2.038506775810137461e-05 2.235294218282119771e-01 4.866073674654903397e-04 5.382568235763825371e+00 1.618365796041253413e-01 2.153958424748382387e-03 0.000000000000000000e+00 2.344118607001555721e-01 3.136112031548059509e-01 1.464822542781651923e-07 1.050172658979295487e-01 6.518197759167637662e-02 4.152593394969724891e-03 3.628608835436859738e-04 1.311984063559847036e-02 2.118183524799461751e-09 0.000000000000000000e+00 5.306972558305933507e-01 1.191755096036374084e+00 1.197986798535249054e-08 4.724259691626500396e-04 6.564816402163253350e+00 2.945809916127427319e-02 7.815524913586164533e-11 1.525446803983609434e-01 7.942580933787302122e-02 0.000000000000000000e+00 1.102039722838259905e+00 2.145053663211216738e-02 6.288579354117736740e-05 5.703106775956342536e-07 3.337669316424306574e-05 4.442934788302186843e-13 6.622538833122653345e-08 3.445945150088085345e-13 4.553013437887583358e-04 0.000000000000000000e+00 1.043866126029997479e-06 5.989540188556951200e-08 4.184460836220282995e-04 4.529019987727516029e-05 8.689068139855894539e-04 4.956136635603406669e-05 8.226517109870014721e+00 1.703089606205800965e+00 6.666671228745696070e-08 0.000000000000000000e+00 2.310135314130231515e-02 4.222725511796801089e-19 5.701534827923930224e-03 1.482464041645334685e-01 2.530070463899114150e-04 2.757457199119289548e+00 5.031076952643403176e-03 9.150925893181533584e-04 7.798031250691147649e-10 0.000000000000000000e+00 1.100738884037325005e-01 4.565813248960850501e-01 7.613083194915531471e-06 5.057061694435032309e-06 1.982726246288758040e-07 6.391198845012837637e+00 3.665774832966456885e-04 3.240285814236819705e-19 2.579045199701990957e-05 0.000000000000000000e+00 1.015533936434570399e-02 1.612104486749340758e-04 5.574679670157257094e-11 8.427296615007017877e+00 4.693375618430898344e-01 2.705226947567127116e+00 7.784610698635326120e-02 8.584239322786997306e+00 6.297913757765093877e-16 0.000000000000000000e+00
0.000000000000000000e+00 1.029404505237927223e-09 7.958147141147373094e-02 3.257409087622706867e-01 7.208492394515452410e-06 6.728928472875589373e-02 6.575416196418702426e-04 6.174859378870147353e+00 2.357579652643523982e+00 5.985966028236746174e-05 0.000000000000000000e+00 8.443618895883847619e-01 8.526160037005189318e-01 4.696867047071451655e-07 2.123781782383386482e-02 1.171824657810846410e-01 1.335995019508911912e-02 4.387234287008275708e-04 3.845343508834689894e-01 4.008229226981786281e-10 0.000000000000000000e+00 6.094763894660486514e-01 6.260414900685067341e-01 1.150828529344701183e-08 3.664502241193954494e-05 6.561272571464042969e+00 3.536331034654259520e-02 5.263442680255135427e-11 9.595891178765489360e-02 2.518725560960006771e-01 0.000000000000000000e+00 4.335370750036836585e-01 1.394639279086730133e-01 1.914734044294040774e-05 6.779253420245305246e-07 2.702827802550032655e-05 5.471902195478022096e-13 6.757265357132979398e-07 2.341757021497839071e-13 3.903338290504149936e-04 0.000000000000000000e+00 2.001586369552639476e-06 2.252187778628526120e-06 2.656540777731534108e-04 8.133823519654535805e-05 6.166158909255169997e-04 1.485371360503995951e-05 8.737625610201195769e+00 8.026611081543257864e-01 4.309884244950940372e-08 0.000000000000000000e+00 7.977776850517603879e-02 2.298067390643979637e-18 5.748938574082702695e-03 2.970409998148207276e+00 8.192862690609471494e-04 2.258379618504521069e+00 8.379894125476862552e-04 9.592231212657087794e-03 6.678025736840608045e-10 0.000000000000000000e+00 5.804417103205392614e-01 8.999043191837281519e-01 8.323781463183891726e-06 3.344041409253286411e-06 3.838604293956520198e-07 8.357914873262182187e-01 1.153748775399879734e-03 4.595209589944197476e-19 1.364399888514450626e-04 0.000000000000000000e+00 1.302588949467564650e-02 2.388253447555156305e-04 1.076602090156714189e-10 8.170393945168367367e+00 5.964569628520898642e-02 9.341916937179917113e-01 5.711064612462311146e-02 5.362061938184676357e+00 3.089987770413839539e-15 0.000000000000000000e+00
0.000000000000000000e+00 8.553324129026115786e-11 6.314411061436002448e-02 9.594276944917495831e-01 2.035559295358183512e-05 2.495044133207436066e-01 1.232389249374579547e-03 7.272206269694493130e+00 1.153595567749010176e+00 3.911776129445532392e-05 0.000000000000000000e+00 9.232948587474743007e-02 1.473549612663230590e+00 1.310786256757282102e-06 1.469144378497502616e-02 5.604946754976736917e-03 1.044120080576802945e+00 3.863568862148533505e-03 3.734937216444458308e-01 5.345990906941914706e-09 0.000000000000000000e+00 6.637503799885547950e-01 6.807707640373416247e+00 9.120388504798413227e-09 2.943065325817368811e-05 5.752788013738105555e+00 8.404345372633530153e-02 6.769853548200738124e-11 3.601525576437552001e-01 2.232957011755030419e-01 0.000000000000000000e+00 4.747716529076310144e-01 1.338009212277452460e-02 2.277654396086043192e-05 7.209665657765383226e-07 3.928962413675123286e-06 1.199310147735094212e-12 9.426170418195394944e-07 3.375279783537831257e-14 2.898085763707491567e-04 0.000000000000000000e+00 1.182913583386697615e-06 1.585172757699293466e-05 4.009876054181274972e-05 2.189383119447562234e-04 2.333505033740636302e-04 3.799709203923692241e-03 7.739543197549330955e+00 4.065039214401082734e-01 5.344294983667684233e-08 0.000000000000000000e+00 2.645080053157196076e+00 9.445685520755222276e-17 4.629371536173922607e-04 2.814802202526899944e+00 1.405167334820781912e-03 2.765882865555148840e+00 1.358211435385400052e-03 4.297026123865895636e-03 4.630092140957523187e-10 0.000000000000000000e+00 5.054637582071127566e-01 4.977198847325097208e-01 8.965580152681740581e-06 7.138818389525185681e-06 4.747390215505303051e-07 9.854321017836467078e-01 9.324200443734657895e-02 7.797597552158346402e-20 5.112811547521533656e-05 0.000000000000000000e+00 1.828536554992674784e-02 1.943513109903707538e-05 1.207086225038911922e-11 1.408583302177107699e+00 7.009793183619895951e-02 6.870311718802003531e-01 1.731916994750944822e-03 9.372073256147784193e+00 1.997922255218185042e-15 0.000000000000000000e+00
0.000000000000000000e+00 2.592592451273475979e-10 5.601403096619200994e+00 3.172365749604089680e-01 2.810449774444128245e-05 1.510654026167228325e+00 2.179614918584766269e-03 4.888110921719820645e+00 2.977337561856973069e-01 2.124492628854820242e-05 0.000000000000000000e+00 1.868544273915209719e-01 8.709804176007640564e+00 2.143663446922306727e-06 1.737046003624089646e-02 2.816796825534071888e-02 2.281600468691702410e+00 8.061144786139316093e-03 1.181125403286909181e+00 5.450073891552487872e-09 0.000000000000000000e+00 1.299293521885717562e+00 9.601637198713442345e+00 9.820469922634962498e-09 3.482363494722831479e-05 5.288025209499859436e+00 1.990938220536434822e-01 7.126898452085566125e-11 2.516509082437131672e-01 1.602105377622141669e-01 0.000000000000000000e+00 7.160460515423233696e-01 8.175077364714592940e-03 3.999878715765639770e-05 1.439381846250344546e-06 3.383352038445550295e-06 2.131606473736577769e-12 5.154335576508439596e-07 8.703138072460819729e-14 5.578594213510155064e-05 0.000000000000000000e+00 1.975801171558516277e-07 1.035899884978213138e-05 5.301974422885473318e-05 3.968873080352801341e-02 5.539538519182231406e-05 3.244802395523357311e-03 7.516981584120796533e-01 2.876882173344268434e-01 9.746482565084862221e-08 0.000000000000000000e+00 6.299713856035062953e+00 1.140427913962911444e-15 4.130572371331953357e-04 1.356548781918132107e-01 1.490579707692145893e-03 3.796056568796313258e-01 2.475111894518370399e-04 3.699038520137417924e-03 4.734329059719499412e-10 0.000000000000000000e+00 2.009721177257702551e-01 1.779548765196923565e-01 4.506214676559343743e-06 1.449292735678511770e-06 2.093410724928724228e-07 3.971354885313475025e-01 7.744655060615544817e-02 1.994310930916773608e-20 1.067071992398088588e-05 0.000000000000000000e+00 2.929514851381712884e-04 7.682805649378068925e-06 3.750088726161516009e-11 1.591182965295153684e+00 9.533147025630631100e-02 4.869482599023296499e-01 1.452036265362785647e-03 9.158343848480972937e+00 1.925691276226617281e-15 0.000000000000000000e+00
0.000000000000000000e+00 1.605434171396998942e-10 3.291425931370757230e+00 1.736897511507231318e-01 1.025846755132110579e-05 1.298534112719972988e+00 2.202858119268418999e-02 6.903369723057402929e+00 1.552368912001233225e-01 1.326054184110982542e-05 0.000000000000000000e+00 1.685740425682710486e-01 2.838245205192685638e+00 3.505971460545209481e-06 2.396227943902516991e-02 1.894890058939996749e-02 9.248205887895114330e+00 5.674990963638827136e-03 5.807034296022609787e+00 1.088187080437856934e-08 0.000000000000000000e+00 3.682935548418334371e+00 9.708141165371269921e+00 8.138028409349937389e-09 8.030268003191771736e-06 3.913564848607642421e-01 7.472434994959352558e-05 8.910948072556753607e-11 2.629969791302137483e-01 1.131405506337038597e-01 0.000000000000000000e+00 2.205688894868923777e-01 1.160672331283828067e-02 9.192753365897976157e-05 1.807270763409135096e-06 1.173207969062605528e-05 7.163832111913441894e-13 1.067682585808299397e-06 1.998185114554836192e-12 2.300973547045164668e-05 0.000000000000000000e+00 1.467031860946869808e-07 2.420205453640475401e-06 5.620937346748351485e-06 1.205078981551486496e-02 4.151133652332925246e-05 7.345171942466184253e-03 8.384626968006578251e-02 2.012585212015522151e-01 1.426874313759721843e-07 0.000000000000000000e+00 3.721402715652124549e+00 1.765399676804674007e-14 7.301014404538409429e-05 1.796940654115476432e-01 5.081049928376248298e-04 2.017763188468834290e+00 4.301489801133237144e-04 3.873800887682780740e-03 1.179242269671556133e-10 0.000000000000000000e+00 2.048062372481165294e-01 1.127955674654715218e-01 6.475124350835272403e-06 8.659044264495624251e-07 1.132841248079648598e-07 1.177117693091874528e+00 2.958238694726732926e-03 6.260811682773627208e-21 1.951039870081356281e-05 0.000000000000000000e+00 1.092502953948327636e-03 1.097967555983284774e-05 2.604852434927341821e-11 2.460766810053617526e+00 2.009575625349668548e-01 9.236209776119393977e-01 9.088567089110053190e-03 4.337630604121821776e+00 2.289647460833415083e-15 0.000000000000000000e+00
0.000000000000000000e+00 2.858884555630642495e-12 6.681265595671503910e-01 3.235526317327947599e+00 3.070668343805749037e-05 3.759097201027261637e-01 1.765699212315576666e-02 2.141132741120358673e+00 1.113351824914207283e-01 1.121111371955452564e-07 0.000000000000000000e+00 1.816399272899116846e-01 2.550606428427707684e+00 4.174034229265348684e-07 9.845891193443202793e-02 1.183599209845000860e-01 8.941563678040845176e+00 1.422670798358030954e-03 7.600557460821853795e+00 4.366235036478231890e-08 0.000000000000000000e+00 3.307471506987283760e+00 4.840970315378493538e+00 2.870341103722856395e-09 1.896650910839815039e-05 1.898640081085840869e-01 6.194268291798029052e-04 1.683818124462988405e-10 3.030128520430155348e-01 2.492506405325361774e-01 0.000000000000000000e+00 7.723002773161610768e-02 3.437126097769106596e-03 6.582623551413463241e-05 2.941624777487530052e-06 3.677778529793664732e-05 1.142051037332129752e-11 1.203890546886986682e-06 1.421469079063002569e-10 1.917752380940616252e-06 0.000000000000000000e+00 4.120759333022848155e-07 1.542295717612726125e-06 1.330864604352283086e-06 1.069889315919316311e-02 5.581869177923018764e-06 8.312681583394550267e-03 3.035398799650739221e-01 2.867013575726770069e-01 1.366031488194207087e-07 0.000000000000000000e+00 1.398174114352332742e+00 2.778397718123069205e-14 7.168956773589670556e-06 3.398148273407201880e-02 1.675536863550227892e-03 1.689502573662781337e+00 7.074142561203146731e-03 2.410218910960189222e-03 4.026831667952803190e-10 0.000000000000000000e+00 6.648621195685711083e-02 4.735262895613431833e-01 1.191027366537216234e-05 2.633549883760781349e-06 6.045144439735429839e-08 5.444390364078535161e-01 3.141537100343033163e-03 1.287116008623671528e-20 3.189462020543909243e-05 0.000000000000000000e+00 3.624155605473494256e-03 2.936670091367311994e-05 7.171520770699453103e-11 1.211879084320708344e+00 3.171082291046893320e-01 1.222174205620254472e+00 4.001788271438630473e-02 8.562520321179905025e+00 1.849934455084692948e-15 0.000000000000000000e+00
0.000000000000000000e+00 3.555247914889514590e-12 5.049990291727687319e-01 1.636999416627384685e+00 1.615204903947965465e-05 2.965358991359210439e-01 7.471223439879133565e-02 3.092601209308326382e+00 1.508266958899622534e-01 7.809508661189369583e-08 0.000000000000000000e+00 2.398866666273747061e-01 1.550581051869179383e+00 5.258053553919550900e-06 2.456898187305590620e-01 1.389829235768954840e-01 9.582074525783037089e+00 1.665688128373291619e-03 3.744591803060470792e+00 7.662551362163755376e-08 0.000000000000000000e+00 5.827064240641287585e-01 5.552344358333054508e+00 1.233557088463024963e-07 1.310983853979393962e-05 1.456230006829681567e-01 3.027741406346552461e-04 1.376155735362753913e-10 2.043559142705690945e-01 2.469251413307504972e+00 0.000000000000000000e+00 3.206753375983780741e-01 2.808787432808655324e-03 2.771519785105632308e-02 5.971336877729502626e-06 1.413147912529890153e-05 2.280575290985254898e-12 1.141206486396542707e-06 1.064480138900628098e-11 2.512929725050094639e-06 0.000000000000000000e+00 2.481142545716522020e-07 1.751678113089073698e-05 1.198323113669807730e-06 4.614921140633260373e-03 5.639647087448848258e-06 2.557321822223660238e-02 1.685062412837580181e-01 1.420790308010615455e-01 1.230146873888297825e-07 0.000000000000000000e+00 3.294932279708483680e+00 2.639449556328807202e-13 3.642752341450155554e-06 6.631861706504706480e-03 8.350105942601159046e-04 1.303049326736595681e+00 1.006859449599723302e-02 5.194303924374816216e-03 8.507223080689084860e-10 0.000000000000000000e+00 8.044519647234517068e-01 4.530807003432370250e-02 1.586337125796393985e-06 1.985446388731048522e-06 5.216939168495714115e-08 2.796881921404624771e-01 5.300645049447212480e-03 7.199002194952633471e-20 2.819523269646507008e-05 0.000000000000000000e+00 2.431701505515714446e-03 1.199511318855143272e-04 2.035476489749714962e-10 5.744931926070728778e+00 2.076289462949584275e-01 6.811016357524877218e-01 1.015418267469147227e-02 1.105439334116651295e+00 1.296486192972707568e-14 0.000000000000000000e+00
0.000000000000000000e+00 2.418483623413264912e-12 9.531321972073603099e-01 2.590885116935810917e+00 1.037434330278446653e-06 3.981872054881177014e-01 1.087203431085316113e-01 3.387232040025855540e+00 4.109455534794864001e-02 9.413886914673820905e-08 0.000000000000000000e+00 2.623347655213952856e-01 2.388401297173687876e+00 2.604333158297873107e-06 1.257592466379540974e-01 3.323933048373217680e-02 7.112709546233975999e+00 3.441312488411985959e-03 9.749596781732829953e-01 1.189080327412023797e-07 0.000000000000000000e+00 9.225047016427929680e-01 3.943486421301471978e+00 8.427783895968970896e-08 2.572988494328516893e-05 1.694869108309554062e-01 1.708568796118512846e-04 9.932168378133224801e-11 2.757256376881827564e-01 1.018276104502522372e+00 0.000000000000000000e+00 5.396880387921357825e-01 4.200105581731839767e-03 1.092592613104733518e-02 2.871554391729050576e-05 4.074358888537015432e-05 7.093380355913811682e-13 5.919783110759202477e-05 9.366208344281068114e-12 1.422083066030304394e-06 0.000000000000000000e+00 2.128994362396005004e-07 3.416970548918422701e-05 4.161406440027042528e-06 3.266788987294624164e-03 3.786977614854293416e-07 1.740353653668015935e-02 1.073449737513318819e-01 1.327566706811138253e-01 5.014586088765249120e-06 0.000000000000000000e+00 4.622558838196990649e+00 2.672014919195205394e-14 2.214366036575627036e-06 5.433035442549007110e-03 6.492664054196994536e-04 2.010505292812727163e+00 9.384050391976995684e-03 5.038174609275747340e-03 1.002842394923318745e-09 0.000000000000000000e+00 1.062161459513180972e+00 5.081041115591677189e-04 1.593946159274863740e-05 2.013916072202214891e-06 5.274574564438543262e-08 4.688293316405563460e-01 1.385471658128212616e-03 1.326891535031367567e-19 7.814954158871483054e-06 0.000000000000000000e+00 2.401740275710928865e-02 4.184957953773573575e-04 1.566852367948733976e-09 2.715170984638014318e+00 5.631973497250263722e-03 7.303275800112191130e-01 4.960458964179651105e-03 9.722182241735891628e-01 3.072379304833471865e-14 0.000000000000000000e+00
0.000000000000000000e+00 3.555343727726639941e-12 2.866241446736609078e+00 3.764843770422289460e+00 1.601321154905388540e-06 4.417306577316203187e-02 5.246580077647318430e-02 7.631318595010433414e-01 3.733676779016837505e-02 5.975028587371496539e-08 0.000000000000000000e+00 4.568801396746477450e-01 2.625459198481224110e+00 5.226765520861027571e-06 1.652355637845481229e-01 1.608215661117580117e-02 5.151009569130621024e+00 1.143620416203205703e-01 2.824997421138901177e-01 3.270243525166704411e-07 0.000000000000000000e+00 5.020245267568587133e-01 1.224259004310077170e+00 8.931396971342397023e-09 1.150108563619159753e-04 1.687481177222448780e-01 2.336314770344896413e-04 2.741723131654163533e-10 9.396906398959757600e-02 1.443462574998659820e+00 0.000000000000000000e+00 3.058843544128510228e+00 2.369367264948992694e-03 2.683249289735929050e-02 9.650351038867208868e-04 1.598809754297726194e-04 8.330946445068079516e-13 5.272306539737390727e-05 1.686440819239777942e-11 5.981092926348683830e-06 0.000000000000000000e+00 1.321512749080740503e-07 1.551755904571085787e-05 2.172785148356237167e-06 5.308637655905128552e-03 5.498019079532391748e-07 2.133431030535688083e-02 2.764527087852454712e-01 8.355735778985771967e-02 1.685326528841391656e-05 0.000000000000000000e+00 5.085691954201422504e+00 1.137923450765539504e-14 6.514545222078496221e-07 1.599235282519394577e-02 6.805893740967235150e-02 3.391729802977334063e-01 2.050067600509430932e-02 9.917770583771075982e-03 6.700580165402792752e-10 0.000000000000000000e+00 2.236745765083679061e+00 3.960453333098159389e-05 8.125740589120869630e-06 4.152065930369188834e-07 3.293619839763055930e-08 1.154756541843640349e-01 1.813652709193491275e-03 1.147445931604740205e-19 2.630891238811408205e-05 0.000000000000000000e+00 1.597647055034034230e-02 5.265418793994890460e-04 2.182517760687921010e-09 1.025125914230937685e+00 7.070614043118683342e-03 1.564402856452218549e+00 1.245130714172385245e-01 1.748867555717716238e+00 3.841903904470449169e-15 0.000000000000000000e+00
0.000000000000000000e+00 4.771600700545946943e-11 3.633319305121902154e+00 3.453722170236307676e+00 1.887127573447937302e-07 1.448548509293728082e-01 1.764012170037437127e-02 7.094690466213185998e-01 4.455554543761305539e-03 2.716862288910747446e-08 0.000000000000000000e+00 9.360961633824530281e+00 5.063456433731283735e-01 3.557368211067151091e-06 5.780147510360356122e-01 8.393907926806662090e+00 4.753305140887623459e+00 5.953049978369222631e-03 1.737165616043258656e-03 6.157626625096600132e-07 0.000000000000000000e+00 3.999134212046220327e-01 5.754637718971777893e-02 3.938483626067029229e-09 4.193511824991412234e-04 8.778792057353811129e-02 1.641392317754422853e-04 8.443976719574945489e-10 1.687835396410217459e-01 9.069946932586249844e+00 0.000000000000000000e+00 3.196448272417776959e+00 3.012477228242725884e-03 1.229817739442224875e-02 5.941105965973059698e-04 1.180108130033913377e-04 2.377605254111070366e-13 2.440140840926846981e-05 1.876707640427260030e-11 9.310961659036066053e-06 0.000000000000000000e+00 9.422448361034076269e-08 1.101922173102348954e-05 3.691702345263400657e-06 4.224135985695653961e-03 2.413837525485954385e-06 5.298719409902084843e-02 1.069084025763854251e-01 3.164363906986752267e-02 5.451452728759790276e-05 0.000000000000000000e+00 2.644765535709367121e+00 1.983152255051849104e-14 1.662986679586835716e-06 1.557560926098122342e-02 3.043882628031667203e-01 8.409428782853711759e-02 8.458605247932218796e-02 6.209875309470260299e-03 2.418825321077667702e-09 0.000000000000000000e+00 1.647580952332204918e+00 1.229621516774258066e-04 4.851137477775630441e-05 9.128340787264658788e-07 2.367274077543946414e-07 7.843672410311397059e+00 1.746361159597591096e-03 1.556603997127416636e-19 9.763658921563679003e-06 0.000000000000000000e+00 6.652116605724888235e-03 5.694480033409248269e-04 2.235105866159256130e-10 7.886509622371408179e-01 1.087231779018239808e-02 3.366815689791973765e-01 2.092125320736230865e-01 5.365221008662468982e+00 2.494830803838726049e-13 0.000000000000000000e+00
0.000000000000000000e+00 2.964447784655552834e-11 2.594785687342902492e+00 2.167149716972895934e+00 9.838112402153770440e-08 1.393789449146293213e-01 5.029638757634262306e-04 2.134299773438108616e+00 4.077282033613750453e-03 7.793332390217843916e-08 0.000000000000000000e+00 6.203911955405408740e+00 2.617954614236731037e-01 1.207743607105927014e-05 6.682272259583182938e-01 8.304409887777509880e+00 1.339995964200237921e+00 1.709484235467503485e-02 2.839134477086908710e-03 1.387963965391245715e-06 0.000000000000000000e+00 4.218217922366784833e-01 4.729526349574136174e-02 2.418763798514012631e-09 5.791916668866217222e-04 2.454889165122255482e-02 2.629292861240584904e-04 7.268747807975983199e-11 1.022527463190053831e-01 7.550185343442122665e+00 0.000000000000000000e+00 2.282368700468753175e+00 7.226537732010837253e-03 8.584360240918698093e-01 2.654293696589730620e-03 1.751909261913491824e-04 3.010925984950105277e-13 8.542885697513592411e-05 3.045617544243598335e-10 1.385786645792683668e-05 0.000000000000000000e+00 8.529115942395663987e-08 8.246959252328472578e-06 6.459529067936188283e-07 7.298439082807857241e-03 3.265394649609855750e-06 1.031540585407746471e-02 1.029951162049660834e-01 1.897346517244827280e-02 9.574932160201786490e-05 0.000000000000000000e+00 1.874369025431137370e+00 9.221738148674332045e-15 1.707994693879838441e-06 1.249097013786110502e-03 2.543282779193878351e-01 3.098640244285120679e-02 2.654847174168891918e-02 2.491470825914638976e-01 7.801679483520308890e-10 0.000000000000000000e+00 6.382750630283032800e-01 7.352672010619018615e-05 4.722163328374803077e-04 1.516438488202349672e-05 1.472275056862708627e-07 7.140961410653904551e+00 1.270648905791318256e-02 1.774065939917688932e-19 2.582523149617793070e-05 0.000000000000000000e+00 9.522437051387283233e-03 1.798890393264864830e-04 2.849801983000310798e-10 7.097508491339297176e-01 8.340478023746697445e-03 1.698832140004731539e-02 6.877727994714458171e-02 6.337383143009605035e+00 2.634033494288185227e-12 0.000000000000000000e+00
0.000000000000000000e+00 3.029571950769745984e-12 2.526088888243712027e+00 1.656068848002756111e+00 6.030839319325526132e-08 7.486143781635483663e-01 1.341504701832973772e-03 1.563571768266704076e+00 6.723133164737811127e-03 2.095596605133720606e-08 0.000000000000000000e+00 3.492867597044759798e+00 4.550184305604530466e-01 8.290138619960433776e-06 7.819208970545719062e-01 7.299947408382989611e-01 1.194210107059522574e+00 2.157355135308223690e-02 5.925733037059809083e-03 2.481059274131216544e-06 0.000000000000000000e+00 5.051338409968105306e-03 6.420141923448904886e-02 3.706330575888617114e-09 2.339360185600999811e-03 1.998866997286800895e-02 1.265756034837081287e-04 6.018090444842584702e-10 8.388325754008799096e-02 6.874898564974614601e+00 0.000000000000000000e+00 1.457174626967042697e+00 7.012906450064504069e-03 3.111038696477962939e-01 3.048821103106146187e-03 2.308948912256306369e-04 2.340591210657932106e-13 7.435769021411406778e-04 2.767708853434717872e-10 1.295104156291493446e-05 0.000000000000000000e+00 2.700260675245509509e-07 1.918987779219658764e-05 6.740043219457288337e-07 2.801488744500034780e-02 7.352925128794217936e-06 1.113334313548937533e-02 1.372899315097848350e+00 2.099969398688190936e-02 1.348264488460480023e-04 0.000000000000000000e+00 1.910614029385709012e+00 5.127844808723559511e-14 2.667909911803398852e-06 4.048272087244713519e-03 9.563906262690133331e-02 9.368665227771449250e-03 7.192997264925157785e-03 7.264675862343000778e-01 2.807620940656426772e-10 0.000000000000000000e+00 2.806841904195519266e+00 8.933426169627537664e-05 1.251176497160873128e-03 2.500629915078728353e-06 8.255078300640968639e-08 1.282771191481711925e+00 1.472100336354096282e-02 6.111058518274886897e-20 3.485935908393318662e-06 0.000000000000000000e+00 5.016963599408161278e-04 4.841419134801669953e-04 5.635415423610273581e-12 7.591651040984453980e-02 9.294013510864906208e-03 1.730110533764140160e-02 7.956199282191811495e-02 4.446019564394044110e+00 4.417312639941649047e-13 0.000000000000000000e+00
