word.concentration.1	word.concentration.2	word.concentration.3	word.concentration.4	word.concentration.5	word.concentration.6	word.concentration.7	word.concentration.8	word.concentration.9	
7.026764167134818884e+00 6.097365295265959162e+00 9.554549432218635729e+00 8.480566690430144661e+00 3.706207175756070615e+00 6.277690916715805258e+00 9.608094611980980915e+00 8.274882529827065625e+00 5.546702079607906732e+00
4.518160697401354398e+00 6.316274322454743739e+00 8.781837717501177920e+00 8.279930238528921294e+00 6.057392811096709906e+00 6.986684843247870091e+00 6.703835545177392774e+00 8.258845702671452571e+00 9.779442619139727455e+00
8.739564563141779985e+00 8.460599324660353915e+00 9.863961329951148826e+00 9.693433097542362376e+00 6.635080111429418892e+00 9.234600245548572062e+00 9.549326758563191575e+00 7.662632977149595348e+00 7.663536035484251663e+00
9.245238731249759923e+00 7.034423673257142795e+00 9.120728656294627257e+00 5.812462201590492761e+00 6.281018482571872674e+00 7.619189211737037226e+00 8.062029487354541502e+00 8.385094676356841248e+00 8.783888744315673236e+00
9.084177992918091249e+00 8.071748948617051056e+00 6.239200436629582569e+00 9.010895720362011474e+00 6.618172403688916461e+00 8.325222486031909952e+00 6.630495930450028830e+00 8.069483494081900687e+00 9.912828699743752026e+00
6.837338514122744293e+00 5.472255063282512211e+00 7.809903828914948498e+00 6.520955099456481996e+00 4.930435063817037111e+00 9.385034376651933741e+00 5.476751639945869776e+00 6.518487058886664798e+00 7.608393400216360014e+00
9.866125328642848302e+00 8.305731341569245529e+00 6.111262940617941730e+00 7.429219219666659768e+00 4.780098230441861773e+00 9.795307332272503942e+00 9.951405994403394573e+00 5.385796535558442955e+00 7.887026245699924054e+00
7.773258683742762187e+00 9.458670294633696685e+00 6.839759299645923107e+00 9.430094928003031285e+00 8.940460712890208939e+00 5.103171590648459599e+00 7.386900219516385313e+00 8.845714286327060805e+00 6.682031026158091080e+00
7.976176355985300503e+00 7.377486447400588787e+00 8.921922391701263777e+00 6.098467732558122023e+00 7.632650042100797450e+00 6.063789198322608875e+00 5.896098903765130572e+00 9.263454160409910543e+00 8.801771688904720392e+00
8.948616333635834863e+00 4.125790879228704355e+00 9.588161852401913876e+00 6.329396992705641267e+00 6.721725631835720804e+00 8.992995893099683613e+00 7.491728318587572488e+00 9.163854795339879900e+00 9.394977023675322059e+00
8.832181899907237010e+00 5.723388853439999480e+00 8.531580343578038850e+00 8.299273396239900791e+00 8.410243955601970356e+00 8.293424522230051110e+00 8.703966948681440385e+00 8.180795939411616757e+00 6.404804074754891552e+00
9.689714842410767304e+00 8.407395109015460832e+00 7.908150894686714949e+00 8.482591686960477162e+00 9.383553716859871940e+00 6.861628341854387969e+00 8.977597135488629476e+00 5.972881074125658607e+00 7.941543832182441420e+00
7.728883940888987780e+00 9.086522410964093410e+00 8.978634779886665029e+00 7.980932254048918928e+00 9.047994730211968317e+00 9.194278391974409104e+00 8.487204015157601589e+00 8.609243600271913266e+00 6.162548120521224249e+00
8.560947621341256308e+00 9.185460836202636870e+00 7.582988903219277432e+00 8.295956933264074351e+00 6.281047600874277492e+00 8.994285309383132088e+00 8.655245000881102158e+00 9.629001111139357860e+00 7.667401151970191009e+00
5.023528712329691004e+00 5.311062061913743193e+00 8.985909820554104144e+00 7.629030461443836231e+00 7.827225048354712555e+00 7.193242828426110513e+00 6.575836614461299412e+00 7.783371689707545116e+00 9.629070036692413126e+00
4.200201206021136890e+00 6.761907782627252672e+00 3.694764830589770455e+00 6.104538709188407353e+00 7.160454321682431456e+00 9.227660721263795551e+00 9.324537966853934989e+00 5.855149037047278959e+00 9.157876295501443664e+00
9.200516805424978628e+00 7.507682116745758805e+00 3.403356184508318005e+00 5.785840340684307748e+00 8.264563374384103156e+00 9.119898785599248825e+00 6.822385084708438185e+00 9.831033163239457195e+00 7.601498465597419596e+00
8.941665267906763859e+00 7.154759114296746603e+00 9.498764758241280859e+00 7.470418127784267170e+00 5.895161371315146503e+00 5.572578748354774625e+00 6.395223666605144963e+00 8.820043359223745938e+00 6.860290090216385472e+00
8.705051166885262148e+00 7.779938352799879553e+00 9.683486324951132929e+00 9.824318046528841109e+00 5.587963400758655830e+00 9.614630230935306443e+00 6.717002977815795361e+00 9.087101731551481265e+00 6.836912064385288090e+00
8.590156985261589995e+00 8.495931946482579988e+00 7.834180037001354791e+00 8.361055518366859118e+00 6.410009143060845460e+00 5.966118628095670395e+00 7.913113100186095927e+00 9.749427182189446484e+00 6.791267004084033054e+00
9.427963371485445165e+00 6.598899214454785778e+00 7.742430113976022099e+00 5.797476659612780914e+00 8.151867604848263227e+00 6.172612711419301235e+00 9.011797566465036269e+00 8.121145858445615318e+00 8.305637936679371336e+00
5.952806390757216626e+00 7.072375924559179516e+00 9.369521860617824771e+00 8.891283208064809429e+00 9.387328841038881322e+00 9.410712778450694316e+00 4.800754836236762024e+00 5.622530781419976975e+00 5.218608001347243786e+00
9.466328029985874082e+00 8.660016932590687944e+00 8.586572526912663150e+00 8.039765434663758370e+00 6.701207976529150123e+00 8.387955022195640709e+00 4.778624655785523423e+00 7.475945444012822350e+00 6.670446878043687633e+00
7.898404816374338999e+00 8.227697754278958442e+00 8.974086202340751939e+00 9.195786643799820581e+00 8.778260699355071139e+00 8.586130039265377434e+00 3.364722094350100612e+00 5.197123487816242005e+00 8.676313096515031020e+00
8.582066549478046369e+00 7.664045610365324279e+00 6.375483286858206533e+00 7.162528911346683458e+00 8.924241730396312633e+00 6.646241565507803095e+00 4.296638259932705317e+00 6.272352179121302385e+00 8.439638620806778846e+00
6.359886277415058409e+00 8.259816056184345001e+00 6.329656551679688548e+00 7.125255051858085054e+00 6.225296269899665447e+00 6.323804174491147734e+00 6.845215551802959375e+00 7.761745513272023445e+00 8.212916084261811633e+00
2.691203649364455330e+00 9.508356462579172330e+00 7.117965187805069149e+00 7.097639154959202834e+00 4.091674097743382532e+00 7.557358035715767919e+00 8.056724131307614556e+00 7.588207124232971168e+00 8.743403635613084646e+00
4.373582278780002497e+00 8.192078814701851286e+00 5.379119339268470412e+00 5.998975194580186354e+00 6.706087578031968199e+00 9.168864911932960382e+00 7.371165302589202994e+00 8.898307587387609630e+00 7.871802864168864211e+00
5.385547172280608308e+00 7.587126729404767289e+00 3.318755171529707226e+00 8.491197086491505175e+00 8.250787920562398625e+00 9.717478907365922680e+00 9.158196290793936711e+00 6.246853229780165329e+00 9.247225328494964813e+00
9.591085196745844144e+00 9.737003990655004770e+00 8.145411004195624471e+00 9.949734633140590034e+00 9.520233926796276336e+00 6.456715890624724175e+00 5.989718199282327404e+00 8.197954611873530695e+00 9.317499494088698597e+00
8.470933417171234936e+00 7.331901089718650510e+00 6.999256930398380483e+00 8.705937737410359034e+00 5.015040554726101441e+00 5.991073656059156427e+00 8.641578303174696885e+00 8.234665009395351731e+00 6.292645514940388374e+00
5.235681287465219214e+00 8.641478810364052521e+00 5.370460046611551519e+00 7.496006820304957685e+00 5.053319092073173202e+00 6.849434616571619117e+00 8.960100381728524965e+00 8.401724743486514768e+00 9.505092426748404932e+00
9.033925040375539339e+00 8.343108814238751947e+00 4.897825523006970272e+00 8.029940781439442787e+00 6.697018591522395425e+00 7.994275012084573362e+00 8.679570004653262671e+00 8.112748520474088565e+00 9.103798791180325978e+00
9.111151061856924471e+00 9.901861231728842583e+00 4.387361134055213441e+00 9.909892006079978444e+00 8.859144496187777662e+00 8.387073017274820685e+00 7.792320669147355439e+00 5.454002599155821862e+00 7.749467173398723041e+00
9.431337074896292805e+00 7.132455953018459027e+00 8.202794569188650797e+00 9.532194636774880436e+00 8.785045293444014192e+00 4.264378111647678438e+00 6.631377858836591699e+00 7.680513782370269382e+00 8.454664705533883051e+00
9.772841654993078109e+00 7.136467377344333229e+00 9.248387755477217809e+00 9.898819560393210537e+00 9.506572215040831608e+00 8.744894967099531513e+00 8.177567563953129337e+00 7.613577339680443146e+00 8.201938173530857412e+00
8.489816298190540067e+00 8.790912036293018872e+00 8.266133358506092321e+00 8.440301719755666454e+00 9.581134654264509720e+00 8.073558570983321303e+00 8.841107591460946935e+00 7.377044325641998412e+00 8.309659958158897908e+00
8.927580656277212867e+00 8.851491456307590155e+00 8.474282920906167860e+00 5.458236053849666369e+00 7.205498659338092970e+00 8.132951722814551587e+00 9.190654344992594815e+00 6.317643125472909738e+00 8.859007759970532803e+00
7.749905885147786222e+00 6.120751950875652270e+00 9.145957274127917813e+00 7.975075523710833281e+00 9.741002634376593861e+00 9.643225111096132451e+00 6.385463889298671702e+00 8.421513904209518842e+00 9.390338879870020250e+00
5.496158164729884277e+00 9.003316748520340695e+00 9.274814552420634683e+00 9.293248376130620159e+00 8.357862725902705847e+00 7.056027953125560970e+00 8.981175768700547124e+00 8.382763485283206251e+00 7.097402076363673373e+00
5.879767954463502200e+00 8.896661971906919320e+00 9.199657153951839916e+00 6.357081936949224854e+00 7.625877874183732530e+00 6.602145657148002833e+00 8.559924214341847915e+00 7.022383487307219063e+00 9.435997615345272038e+00
6.540989408165433616e+00 8.648837516998810315e+00 7.654692460906174389e+00 9.083179151402516638e+00 9.800935328634324151e+00 7.422873150169345458e+00 9.892191603849486370e+00 7.866376157871059149e+00 9.580254602946869369e+00
9.609253019260059148e+00 7.256627278332048903e+00 7.486382336640856394e+00 9.246040968074321853e+00 8.374003392185166206e+00 9.192484780304566172e+00 9.889862827845567139e+00 8.392571810370656138e+00 8.099704460678005091e+00
6.711404255173476052e+00 9.742740558449085597e+00 7.444520348192430248e+00 9.904584103411702145e+00 9.883464074855698556e+00 7.419729855072572988e+00 7.333775097248460995e+00 9.924986333408019945e+00 7.459469873281538987e+00
5.633065738140831336e+00 8.277318618744994083e+00 9.783654466185273790e+00 8.088034571319880683e+00 8.707903254713869501e+00 7.493096049672015369e+00 9.561944618063854762e+00 8.819601786568698643e+00 9.552413878416212256e+00
6.719334995284856227e+00 9.281412563245153180e+00 6.386442827005266665e+00 7.952922215409595097e+00 6.795264859655936185e+00 9.700684893096175543e+00 8.284267999544868033e+00 5.625884551135255762e+00 7.730972803587512487e+00
3.494346171388250877e+00 7.619511042375551213e+00 6.012391239312894875e+00 9.380114673415402393e+00 7.787762003446513148e+00 8.281425641557097705e+00 8.957113792364154392e+00 5.529622019165885582e+00 8.487798570974408818e+00
9.309642780133764006e+00 7.543719848576031062e+00 9.716425538447314381e+00 8.697201312529209360e+00 9.749614742543410983e+00 8.852007938340868520e+00 7.233342637300986588e+00 6.544967165833646128e+00 9.852682732543033950e+00
8.990804523395141246e+00 6.372207756789252997e+00 9.864231893717894550e+00 8.288201534239693302e+00 8.930447780214009867e+00 8.321427419235128298e+00 4.501570318047836139e+00 3.684617142114923194e+00 7.252250320017213703e+00
9.078979886366061791e+00 8.015405941601837725e+00 8.031648305744498728e+00 9.639947352464560026e+00 9.368971017576388505e+00 8.568133274400821620e+00 7.842366014859154077e+00 4.032378634816885743e+00 5.931534903319577445e+00
6.576514408334857897e+00 7.402387994049104414e+00 5.490772326646979451e+00 9.523064045042866965e+00 9.586728458120786556e+00 7.340864779311628396e+00 6.013668868287270541e+00 6.603467731851853095e+00 9.382250520830776708e+00
9.970428819653395891e+00 8.876599282306370853e+00 8.028437927888885994e+00 7.550575599922010106e+00 8.941912031683061812e+00 9.969330078147553564e+00 7.228254517361116349e+00 9.630097200583280781e+00 8.685697893914944956e+00
7.992593421416529509e+00 9.957144805951921640e+00 7.940804824575540266e+00 7.824062296736001620e+00 9.912624685152104931e+00 9.732407475667166352e+00 7.701734123894210526e+00 7.814435889416847303e+00 7.764365254631528046e+00
7.789937256955505873e+00 8.171526585024436073e+00 6.629388700830045167e+00 9.007902434122595281e+00 7.494436922372720744e+00 9.465338986336025329e+00 9.800375277331992763e+00 9.622370512079147176e+00 7.428833144410174505e+00
9.405326452583750552e+00 9.168951158623290354e+00 8.011994533187554168e+00 8.007451797647036074e+00 9.457283061999586238e+00 7.972081693848593886e+00 8.850055064718523212e+00 7.669132923153197723e+00 9.090857871973556215e+00
9.620646265427803101e+00 7.563622895320779804e+00 7.658689057306928838e+00 7.423592674773051847e+00 8.822518281270255613e+00 6.741747312994509578e+00 6.952182844530372385e+00 7.870450504987785756e+00 8.837882942221240157e+00
9.350713904030053314e+00 7.627123876587172724e+00 7.802834837194811968e+00 9.874722157850797544e+00 8.804432670476172618e+00 6.288789894515505630e+00 5.385591835657325355e+00 6.652719548548001072e+00 5.735893760334080937e+00
9.095822576167559959e+00 5.051644687663041644e+00 4.782520478316120816e+00 8.325764081991328780e+00 7.014632297054089527e+00 6.660082695305682421e+00 8.686940975393685704e+00 5.203901063783604286e+00 6.069127693495665277e+00
8.057959380232540880e+00 7.730839395472633768e+00 7.855456885047999549e+00 4.192108952975557301e+00 8.152296838185854710e+00 6.582135927621717286e+00 8.313180515378698843e+00 5.591750714233616470e+00 9.552097847248226969e+00
8.848548419588121661e+00 8.610815887836203331e+00 5.945004380653278631e+00 5.991298112950928179e+00 7.242116159447958168e+00 7.773668580160113528e+00 8.556458238084921675e+00 7.416479124622412655e+00 8.669357345832906958e+00
5.619670560730742892e+00 8.513093260004769292e+00 9.736170763049926791e+00 9.314626132726283814e+00 7.012675143751329720e+00 6.660369459000325953e+00 8.751884530315624744e+00 9.924083672768041708e+00 7.537672099036073270e+00
9.127097921520931578e+00 8.923433197815224815e+00 7.015327284363534588e+00 8.934703538058709427e+00 7.798036266156844754e+00 7.829638144084118068e+00 9.396599626616227496e+00 9.614954079937216846e+00 8.716639205522515255e+00
5.614485321094964121e+00 8.079571848956076607e+00 7.385873868157021072e+00 8.859042165527968749e+00 6.970651077431635478e+00 9.908028091104251089e+00 7.912778254087396768e+00 6.943855119166703282e+00 9.208118770332106351e+00
7.765177646715785365e+00 7.369112908458809841e+00 8.377427384420951029e+00 6.756627586071264346e+00 8.783225338004255534e+00 7.492684055750753913e+00 9.380809290608992157e+00 7.006180777724896558e+00 9.377219169601872295e+00
7.225524620301426282e+00 8.886306115758129565e+00 8.996831001722508603e+00 8.746797318837760571e+00 6.840897965339632236e+00 8.502011552232616509e+00 6.975996780664372565e+00 7.645768832779757496e+00 4.840781302158520205e+00
8.318060855634286099e+00 7.795952314997018462e+00 9.724424179399870027e+00 8.762443472932643473e+00 8.109775260687753118e+00 6.439521826752080180e+00 6.645589860302900220e+00 9.988098593751121967e+00 6.707507108796757045e+00
8.210569377535087199e+00 7.954307525620007979e+00 5.848169542968279622e+00 7.173156236974048916e+00 9.034472832841716539e+00 6.003765878982513016e+00 6.359017477844792765e+00 9.251185209481347371e+00 8.910696032952206025e+00
8.597794748220254135e+00 9.673399935303910624e+00 8.003131165481583764e+00 7.748548162593935196e+00 7.448663261686363057e+00 7.041389815752269854e+00 9.783256841771315493e+00 5.308715934822550331e+00 7.485715138621660714e+00
9.013708477767954363e+00 8.537848030308113678e+00 8.589674137666357012e+00 7.135446174642259720e+00 7.555002958038661731e+00 8.151404190407859573e+00 6.207744836088008533e+00 5.916945934607318769e+00 8.855532673449413750e+00
9.701911298873966416e+00 6.623879618918037337e+00 9.375021297516461516e+00 5.795971544899531480e+00 7.437520333229540981e+00 6.910640558845953407e+00 9.648969780691267317e+00 7.987558696991412965e+00 8.230400756588903022e+00
9.662771851725633354e+00 7.422307529304017493e+00 5.956847353668857536e+00 7.194644301722875390e+00 8.271519891556151194e+00 7.409284487357433058e+00 9.743408075145817193e+00 8.489781819624470316e+00 6.443305021682020239e+00
9.452634231129438902e+00 8.154462859975719624e+00 9.054295381591524361e+00 8.056767420701453020e+00 9.873023024691768512e+00 4.121952500814948905e+00 7.134655221831345706e+00 7.344523940941133588e+00 8.024552671544675775e+00
9.385257491638082428e+00 9.782567271155883759e+00 9.366863363628819883e+00 9.284761252946529098e+00 9.207207970064891001e+00 8.996954543640411472e+00 8.404692205241154568e+00 5.505561388444026427e+00 9.253478341362276538e+00
