time.decay.1	time.decay.2	time.decay.3	time.decay.4	time.decay.5	time.decay.6	time.decay.7	time.decay.8	time.decay.9	
9.645147221426275053e+01 1.166190612481104978e+02 9.061929495220185515e+01 1.129659558588500943e+02 9.718772427664029578e+01 1.180604988213539457e+02 8.923081732967047230e+01 9.765661180238359407e+01 9.071973050202529976e+01
9.327488886419081382e+01 1.018091539766306823e+02 9.685152686987362358e+01 9.647811176875615047e+01 1.058866256095533629e+02 8.423088953567257420e+01 8.869164033852889872e+01 9.892911441577001597e+01 9.328219916788640376e+01
9.143403266196317247e+01 9.768668494017489934e+01 9.617794303267861267e+01 1.096777225310963217e+02 9.690136026390469226e+01 9.768571868219918031e+01 8.815610623535189916e+01 1.081831452272698186e+02 1.004915688933603803e+02
1.072631715576346210e+02 9.261811956047900196e+01 1.028663677399425609e+02 1.003954240166640233e+02 8.358671808138217330e+01 9.407431152943047437e+01 8.862230541202150391e+01 9.708413250872555977e+01 9.498883988069924555e+01
1.094598756348426463e+02 1.050789235019075250e+02 9.951429631936512976e+01 1.060432279486875018e+02 9.617934508258164783e+01 1.025779289646846451e+02 1.033316236451545223e+02 9.655465052736401788e+01 1.006092135253060462e+02
8.590522680499931596e+01 1.054475545932304215e+02 9.686312550593538617e+01 8.642264004327375915e+01 1.030011099023319048e+02 9.845597549522922520e+01 1.067502856485083527e+02 1.056161180285091348e+02 1.266563630669638485e+02
9.347076488522968418e+01 1.086940215230610107e+02 1.073054058933139459e+02 9.665661156347627525e+01 8.970912955243743170e+01 9.749133665591250519e+01 1.112193159323435054e+02 9.723643303096802981e+01 1.153682908348227443e+02
1.046633439420962333e+02 9.667200019946875500e+01 1.029235133196011986e+02 1.046906195951399638e+02 1.004336384110303015e+02 9.251635541554034603e+01 9.523370204960650653e+01 9.842368278899772349e+01 7.143951868636568747e+01
1.086734428155247230e+02 9.379347341428938023e+01 1.042262575448580293e+02 1.052761848402517728e+02 8.999410220449345843e+01 8.462592693660174348e+01 9.549841562775955595e+01 1.045549117345929915e+02 7.063168683451328889e+01
8.436137682685513539e+01 1.076897860896835226e+02 1.157379492909309562e+02 8.584314569656906713e+01 8.817154261479512911e+01 8.464020319444605889e+01 1.013658591996243246e+02 1.094286386282189198e+02 1.125398292802103128e+02
8.354087637749178441e+01 1.099401809385498581e+02 1.156420716506459172e+02 8.988791362888123615e+01 8.289995868602153450e+01 9.730115001716717416e+01 9.505059700408367007e+01 9.630457984555258122e+01 9.717529615704813750e+01
1.203998991526477198e+02 1.133343350478098159e+02 1.096198710144458346e+02 9.410250747224689860e+01 8.100611586477702986e+01 1.053788452092882579e+02 9.718940927435255617e+01 9.968446624119820854e+01 9.657999817478039972e+01
1.278893583327713230e+02 1.059782966842345360e+02 9.349829461556220167e+01 9.386282829501386971e+01 9.109209719143302664e+01 9.032811797960934541e+01 1.054477302989529335e+02 1.203345896365642318e+02 9.817736644318766537e+01
8.530834043602435202e+01 1.074680774013683333e+02 1.117025946198002941e+02 1.040156313070791754e+02 9.202733475571908173e+01 9.006533667568160695e+01 1.028955186727985875e+02 9.619757788528815468e+01 8.762151752690634510e+01
1.021685255875842273e+02 9.738349370356647228e+01 1.159186898500993834e+02 1.060526140610900541e+02 1.132806580265636285e+02 9.685798023819367586e+01 8.982734560119638445e+01 1.080061883013718216e+02 9.237722740940584742e+01
8.997235499604849451e+01 9.460516494321122138e+01 1.088907077870667308e+02 1.009535068393270052e+02 1.084818931029795408e+02 9.284395326608193955e+01 1.088096559819007325e+02 1.158397813741134854e+02 9.820843245086095408e+01
9.087282714233401748e+01 9.638672485330187101e+01 8.741766657984985045e+01 1.035907843171440561e+02 9.707009437690498999e+01 9.668855196599155022e+01 1.091292935200642376e+02 1.141402285589012706e+02 1.077959328105453380e+02
8.474400614354163963e+01 9.092176668452431443e+01 9.126866326782851502e+01 1.115149120730690413e+02 8.911564757617333044e+01 1.224787872465553278e+02 1.157071590249601485e+02 9.935482893015827699e+01 1.094801157030276784e+02
7.439563375672180712e+01 1.152220726418643579e+02 9.165730709241908869e+01 8.331268047723092707e+01 8.246540934714224136e+01 1.110385253728074844e+02 1.028596814597342473e+02 9.770019529422162918e+01 9.746633342522163446e+01
1.192668770870272397e+02 9.131650722909060391e+01 9.386672489756048776e+01 8.741736959760481795e+01 9.749434082555418968e+01 1.150011995387442312e+02 1.004676062508298173e+02 1.032784397791984645e+02 1.000881709157941799e+02
1.281740835963692859e+02 9.804037390552406350e+01 1.064860090154949717e+02 1.266555683564051549e+02 9.101403298030902533e+01 1.028323240418047106e+02 9.882170413057833969e+01 1.060422929037300861e+02 9.528528277799111379e+01
1.333619577117767108e+02 9.484123935114634207e+01 9.702224920249079787e+01 1.029187474532964472e+02 1.079558096070803117e+02 1.181120336596021900e+02 9.756972128411621270e+01 1.004007246181590176e+02 1.061343900630017174e+02
1.394044006141339764e+02 1.196538531210784981e+02 1.012747157609978075e+02 8.935327290569262004e+01 9.617419286015314128e+01 9.784578925658335891e+01 9.938798013992820302e+01 1.005889946541815618e+02 1.028758382591174012e+02
1.407417501932440018e+02 1.147559904295615070e+02 9.600689172665666149e+01 9.842534201714094877e+01 1.063927845578900957e+02 1.201880042324050351e+02 9.982955000409353374e+01 9.847692301859530062e+01 1.052452467338258373e+02
1.186231951027243525e+02 1.011324820730066278e+02 9.863150647598926923e+01 9.370593119986848762e+01 9.810650494838800739e+01 1.198568612345582380e+02 9.977965389053906620e+01 1.133057108347652218e+02 1.046359912836758639e+02
1.038832240515776277e+02 9.172315223715492039e+01 9.818294518592279019e+01 9.233347343002492380e+01 9.333458465977552976e+01 1.045228293307522591e+02 1.065035369378119015e+02 1.047093540449883733e+02 9.593167254256566423e+01
1.033139397563629416e+02 1.011633062335180853e+02 8.647347980762614839e+01 1.048626080437223891e+02 9.538849196633063343e+01 8.741766570598502994e+01 1.025398886064913597e+02 1.079890982346322232e+02 8.723453403334707446e+01
1.059737923435872631e+02 9.388596680967862085e+01 9.043819179511471873e+01 1.032758460341043332e+02 8.057099692176140593e+01 8.864728388098892253e+01 9.854851046834269823e+01 1.090175568518359341e+02 1.061354570355333067e+02
8.420829116591480101e+01 1.081430108300276629e+02 9.289434082641079726e+01 1.014618433247219116e+02 1.080168555526505259e+02 8.513415799264353723e+01 1.030924020601020175e+02 1.123523833026566052e+02 9.032958912036575327e+01
1.136037609204738317e+02 1.043092943994261645e+02 1.025352180267605036e+02 1.077737936973023238e+02 8.257778236707565611e+01 8.747074114551924140e+01 9.489720724312184075e+01 9.005745864500931930e+01 8.639825555996375783e+01
9.208513101207853424e+01 1.037634184629896055e+02 8.910124673902672043e+01 9.731313981784825273e+01 9.704628900579336914e+01 9.822243128221231245e+01 8.052148515677309604e+01 1.181042178897976385e+02 8.819294049144247083e+01
8.278230379268103434e+01 1.057870320742820809e+02 8.950370491814526019e+01 1.029010106934105409e+02 9.649109289839942960e+01 9.506132887120408270e+01 1.013630005543715811e+02 7.840491581152990364e+01 9.691353310871838289e+01
9.515102752258431451e+01 1.011954394963418054e+02 1.025028570485262946e+02 1.038920885865155128e+02 9.516096544875522056e+01 9.745769897930196635e+01 1.045202753122158725e+02 8.301202271194583204e+01 8.704616291325579880e+01
1.015795233764828396e+02 1.136670506214762781e+02 1.107989887683158656e+02 9.760817819266088691e+01 1.057025560351722930e+02 9.599828670508480855e+01 1.025077604912772244e+02 8.652019539280662741e+01 8.098809272813112159e+01
1.114969210046699715e+02 1.074678960491396822e+02 8.067875834474108387e+01 1.056993175215998235e+02 1.067730399801072281e+02 1.026910099346036418e+02 1.036011041664555421e+02 8.129547643631201481e+01 8.256200341205918392e+01
1.013270000636461674e+02 1.051501090435106534e+02 1.132094367575547551e+02 1.041705001341128138e+02 1.053298502556985881e+02 9.436521546258337878e+01 1.041434004747357704e+02 7.363621998916130451e+01 1.073595858816219533e+02
1.000020192167591091e+02 1.032623692233632653e+02 1.157147734558460712e+02 1.164731064604781210e+02 9.520357923282692525e+01 9.193870470874119860e+01 1.044694507001594559e+02 1.261060158756453689e+02 1.132681226102793346e+02
9.724070797349781969e+01 1.009176984579129481e+02 1.052019424090013047e+02 1.238957771615963566e+02 9.415898926655840739e+01 8.987820700210869518e+01 1.048910225626984385e+02 1.183053051069549326e+02 1.021076009765115060e+02
1.047173217938667449e+02 1.047517257696076172e+02 1.014159401653533905e+02 1.213221518943237385e+02 1.156906188352103584e+02 8.861369229451486262e+01 1.230257367606556329e+02 1.128006555057116458e+02 9.925840491537049104e+01
1.128608961662276897e+02 1.027112337939127826e+02 9.890469645242522745e+01 1.254389353229459800e+02 9.364061008962379162e+01 1.016066985945610242e+02 8.885670896942798436e+01 1.120978834860806330e+02 9.950499122164347909e+01
8.769727948979256382e+01 1.076024702098237498e+02 8.867491150244229914e+01 1.218700950633355689e+02 9.872507610042644899e+01 9.947984143213479058e+01 9.637745737791289002e+01 9.764999748433712057e+01 1.019256531725854131e+02
8.941547364622918792e+01 9.618504490046814226e+01 9.684801451582590914e+01 8.213144709765244045e+01 9.557048525805285522e+01 9.969337845714552770e+01 9.695560016121952174e+01 1.041873837957777909e+02 1.051463369653607600e+02
9.063300390337437307e+01 9.779229007683973407e+01 7.809138858231850122e+01 1.130079859031496881e+02 8.933155263408636415e+01 9.374843587026484215e+01 9.973477903856523596e+01 1.065865357892713945e+02 1.014381437435204134e+02
1.079564622100652400e+02 1.063349753748886712e+02 1.223245972348158830e+02 1.091073411788409828e+02 8.330525768199601089e+01 9.296602697324701126e+01 9.889538187012193760e+01 9.993287868924031159e+01 9.972021430863267710e+01
1.068562810739491198e+02 1.089237214989129399e+02 1.015163049955516925e+02 9.803136890401492565e+01 9.075936937817796490e+01 1.013939810528196404e+02 9.462018358252208827e+01 9.363905432297474363e+01 9.861452137211746560e+01
1.017956077159157360e+02 1.100409204473245666e+02 1.052262311088721560e+02 1.048113073048603496e+02 8.902752325230669328e+01 1.035883385258414222e+02 1.050538954866151471e+02 1.019988200934403721e+02 9.976949627187407543e+01
1.013405696886571974e+02 1.110011005321040187e+02 9.437579599448883982e+01 1.088751473138052148e+02 1.134927177420816236e+02 1.117993290930510852e+02 1.040091846245636873e+02 9.901171735071072533e+01 9.900657976369102187e+01
9.395825626777123318e+01 8.980462073863131423e+01 1.017609458401685743e+02 1.144213746421331450e+02 1.229217844181819430e+02 9.970784386322780790e+01 1.141045281527794089e+02 9.867803216990435544e+01 9.012161765352669818e+01
8.382474320314419458e+01 1.124147457858161943e+02 1.024149866218968299e+02 8.613657624370843280e+01 9.373437660327142851e+01 1.001188737862332658e+02 1.014379314601822841e+02 9.393992329534204089e+01 8.619873459186808873e+01
8.717776184864185041e+01 1.046177972121821256e+02 9.302233766338973453e+01 8.664334054649313543e+01 1.137187974575332134e+02 1.161412630323721089e+02 9.219465499846471346e+01 1.163539594971003339e+02 1.018210276352793215e+02
1.012508900874122446e+02 1.026522485893917462e+02 9.922956586344832886e+01 9.027271107965383123e+01 1.049332382869605595e+02 8.469966621781071581e+01 1.033559781011491765e+02 7.795027635513388020e+01 1.045560522459542199e+02
1.022428778937760114e+02 8.609192473462735506e+01 9.336911662128338207e+01 9.652516765744879024e+01 8.234918096696813450e+01 9.439080341921730621e+01 9.654767697991300679e+01 9.012502492399048037e+01 1.041578991287278058e+02
8.797365262576536793e+01 1.199311589620108975e+02 1.056200851163770551e+02 1.101451199665621914e+02 8.294514028411418849e+01 1.038734205211317203e+02 9.431216797347720160e+01 9.667707922172795065e+01 1.006982467937477992e+02
1.017251778853827489e+02 1.076184474168381655e+02 1.084839499957918747e+02 9.823647843441818850e+01 9.104384549102096003e+01 1.033566907610343151e+02 9.734858080531327573e+01 9.935290969539809680e+01 9.425024135799029068e+01
9.831319731089782010e+01 1.208467043172531987e+02 1.004346815170291904e+02 1.119759225753761456e+02 8.193305505644603670e+01 1.081984236694914756e+02 1.095665452641320883e+02 1.012803189615542578e+02 9.813722506425452252e+01
8.678643442604200686e+01 1.030244098698487676e+02 9.837182259893644698e+01 9.507971977509052408e+01 8.755388642140508182e+01 1.072484730415160499e+02 8.824637850004232575e+01 8.700411141101572809e+01 8.681545328384544291e+01
9.997198860872882165e+01 9.531580056828877900e+01 8.622716268956796171e+01 9.705959331151149172e+01 8.961788948016013023e+01 1.033939292111553812e+02 1.071821871134398805e+02 1.193798138370084274e+02 1.056508346384965762e+02
1.118025440334978384e+02 9.588751316195470054e+01 8.388308163312856891e+01 1.063200147934225868e+02 1.021459447838788606e+02 9.562066176109826188e+01 1.117447191943085443e+02 1.088356845600946485e+02 1.038239786512764340e+02
1.080445467177030991e+02 9.875135758403986586e+01 1.111694952747731691e+02 1.019587734975878135e+02 1.048548722361007606e+02 9.758912988169565494e+01 9.100478154340754600e+01 9.137292684079335459e+01 1.034224651309078524e+02
1.035739304691718132e+02 9.549996504188391100e+01 8.457797172026181443e+01 1.027482372496712770e+02 8.990585086570966666e+01 9.805504764573252885e+01 9.132459831947312523e+01 9.434140309018761172e+01 9.897302829328307894e+01
9.426164622199875964e+01 1.054242168506151529e+02 8.306653098704325089e+01 9.518011584275440384e+01 9.075915995783199719e+01 9.206506294996793827e+01 1.085463273050474697e+02 9.366762477928992325e+01 9.388995266866632505e+01
9.238717560807634754e+01 9.976212281985864649e+01 1.164197429363977534e+02 8.792851191065598471e+01 9.825914335375618691e+01 8.267455787335600803e+01 1.018931391504295476e+02 8.950010078147772674e+01 9.310468417822150400e+01
9.613364311388831140e+01 9.771125105372635744e+01 1.227518428294877566e+02 1.199881167905897996e+02 1.033377800447401427e+02 7.994719469583552041e+01 1.004529891802384043e+02 1.059059527541702437e+02 1.111810060100749666e+02
1.022490240351832114e+02 9.920100345219114502e+01 1.205584374185310423e+02 1.036387851119502415e+02 9.252301700724410694e+01 7.511844571777415069e+01 9.990422682912867458e+01 9.373722714306279613e+01 9.330662892737834113e+01
9.299245774136254283e+01 1.005813264941418055e+02 7.998961366898112146e+01 1.263151944383350411e+02 9.472416975036402675e+01 1.299965211358164652e+02 1.054393290627244255e+02 1.021888925265000267e+02 9.967321098466393892e+01
9.776906150904224546e+01 1.109711045790415369e+02 1.204316717892118618e+02 7.400340710478457140e+01 1.182805770814181301e+02 1.307723824560028731e+02 1.072772980992391751e+02 8.407705581541792128e+01 9.082710581704409947e+01
1.038842071109422562e+02 1.032796998148120764e+02 1.042529191485767655e+02 9.703067011262447750e+01 1.192069402220183605e+02 1.314348405664819097e+02 8.454962092466794843e+01 9.407454465545839639e+01 1.069794699223096615e+02
1.012706298779029623e+02 8.991600872148238466e+01 1.172313355179346246e+02 1.024086044611374291e+02 1.068942789898105445e+02 1.103058486755724914e+02 1.175627229361338237e+02 1.055393645573959276e+02 1.082393446929439023e+02
1.049966443417328748e+02 1.019556845131558021e+02 1.215270548654661269e+02 1.032479459799323394e+02 1.066920630313589697e+02 1.142432754135270159e+02 9.829569707566190573e+01 8.633312847301849047e+01 8.655145344131543084e+01
9.701476377250274652e+01 1.018672109872327525e+02 8.727142958995207778e+01 1.097990866301418151e+02 1.053343501016371135e+02 1.061741412725172040e+02 1.089083045874466222e+02 1.008020419242645431e+02 8.974529999596528285e+01
9.643593227128681633e+01 9.812005232528065335e+01 1.140941700010792488e+02 1.038336593038471989e+02 8.040526300540255988e+01 1.076212926704192796e+02 9.706108133835168417e+01 8.124676019507057845e+01 7.604376635075124113e+01
